simulation_id,final_value,return_pct
570,99815.04660965677,-0.18495339034323116
571,97750.08102035166,-2.2499189796483408
572,80854.19580613529,-19.145804193864706
573,111679.36588714251,11.679365887142513
574,153318.6386936147,53.31863869361469
575,88671.00976593295,-11.328990234067051
576,97100.78172718894,-2.899218272811064
577,129586.4755907476,29.586475590747607
578,93114.10333720881,-6.885896662791187
579,118397.0489497189,18.397048949718897
580,128232.60721062963,28.232607210629634
581,168492.43459889147,68.49243459889148
582,106887.23892902554,6.887238929025538
583,103278.7457948926,3.278745794892602
584,118960.064327956,18.960064327956
585,105726.61029592744,5.726610295927443
586,89888.99481522971,-10.111005184770287
587,137739.77333731332,37.73977333731332
588,105418.86649750806,5.418866497508061
589,122314.11398945622,22.31411398945622
590,124978.72193895125,24.978721938951246
591,89966.59218146543,-10.033407818534572
592,156749.7953648323,56.7497953648323
593,109797.41369632784,9.797413696327844
594,109511.54966552406,9.511549665524056
595,125320.8639893853,25.320863989385295
596,95988.23897445977,-4.011761025540225
597,102017.38121741838,2.017381217418384
598,103546.22749348464,3.5462274934846354
599,141674.45944995346,41.67445944995346
600,134547.29770392884,34.547297703928834
601,110882.18146073088,10.882181460730877
602,156324.22207555044,56.32422207555044
603,122550.60296950986,22.550602969509857
604,102482.36481373303,2.482364813733031
605,140982.36212324954,40.98236212324953
606,131887.04683983597,31.887046839835964
607,154689.4556317427,54.68945563174269
608,109021.98671159869,9.021986711598686
609,90848.44519143755,-9.151554808562446
610,139452.37444798194,39.45237444798194
611,97912.47975841211,-2.0875202415878884
612,112253.47473549034,12.253474735490338
613,116161.4168906331,16.161416890633102
614,102274.64272727729,2.274642727277285
615,114006.0656023709,14.006065602370901
616,90200.25967296667,-9.79974032703333
617,79488.7534654502,-20.511246534549805
618,85641.75165587134,-14.35824834412866
619,80944.04636404509,-19.055953635954907
620,104154.35937874611,4.154359378746114
621,132416.5198808806,32.4165198808806
622,83138.64289236502,-16.861357107634976
623,114707.0312805695,14.707031280569499
624,125075.54614835346,25.07554614835346
625,125795.15174480267,25.79515174480267
626,87699.47905494044,-12.300520945059558
627,120571.29552525481,20.57129552525481
628,117716.74022145564,17.716740221455634
629,88795.6588531259,-11.204341146874096
630,154703.5334401447,54.7035334401447
631,118896.98074786356,18.896980747863562
632,89238.78738439381,-10.761212615606187
633,92013.0970262532,-7.986902973746794
634,141184.15257805027,41.18415257805027
635,134335.24519592198,34.33524519592198
636,80626.8036426454,-19.373196357354594
637,114828.18539975665,14.828185399756649
638,152807.27393399007,52.807273933990075
639,98338.82097750224,-1.6611790224977594
640,87507.92731031484,-12.492072689685155
641,102811.6918101754,2.811691810175398
642,127624.21333088225,27.624213330882252
643,98347.60738600059,-1.6523926139994145
644,146629.9989765904,46.6299989765904
645,92351.79627751431,-7.64820372248569
646,114420.69695642541,14.420696956425411
647,94873.10737547021,-5.126892624529791
648,142988.49171483333,42.98849171483333
649,85266.28925426338,-14.733710745736623
650,129899.14405260062,29.89914405260062
651,95361.42686671378,-4.6385731332862195
652,99362.76670429643,-0.6372332957035687
653,104248.6576107041,4.248657610704103
654,101362.76281767942,1.3627628176794242
655,110631.75844443534,10.631758444435341
656,135203.70241390707,35.203702413907074
657,183374.998983103,83.374998983103
658,145386.32856784842,45.38632856784842
659,128376.6090807219,28.3766090807219
660,146333.22631880778,46.33322631880778
661,90103.2064875613,-9.8967935124387
662,184081.545966561,84.08154596656101
663,137646.22446195947,37.64622446195947
664,137209.9232882459,37.20992328824589
